Date,Close,High,Low,Open,Volume
2010-02-23,16.116626739502000,16.333058791885300,16.116626739502000,16.27265972984040,4049500
2010-02-24,16.171995162963900,16.217294944598800,15.970662373463500,16.126695381328900,3603200
2010-02-25,16.111597061157200,16.12166389444130,15.90019932234760,16.071331648073000,3895700
2010-02-26,15.990795135498000,16.151860590003100,15.98072830458500,16.14179375909010,3852100
2010-03-01,16.136760711669900,16.17199365854710,16.020994080468800,16.051193612074100,2971100
2010-03-02,16.22233009338380,16.29279600539140,16.116631225372300,16.207230803682800,3216800
2010-03-03,16.19716453552250,16.292796573718400,16.111597410776900,16.272664826765400,3455100
2010-03-04,16.252525329589800,16.2676246144011,16.10655917624280,16.197158725213300,3264100
2010-03-05,16.217294692993200,16.227361524317200,16.12166075544090,16.1568937050491,5062900
2010-03-08,16.282724380493200,16.35319219181530,16.222325319411400,16.35319219181530,3070100
2010-03-09,16.262596130371100,16.312928372066000,16.14683043843120,16.297829083567900,10894400
2010-03-10,16.287761688232400,16.333061472212900,16.182062832295300,16.267628024229600,3721100
2010-03-11,16.358219146728500,16.358219146728500,16.222319864949600,16.237419145130300,2547900
2010-03-12,16.348159790039100,16.378360284251100,16.237426564646600,16.36829345284710,3238000
2010-03-15,16.539426803588900,16.554526091634000,16.34312837879510,16.36829449888750,3353700
2010-03-16,16.715591430664100,16.745791926564700,16.45385955968070,16.539426671373300,4859400
2010-03-17,16.836395263671900,16.836395263671900,16.665262922024200,16.73069638443270,3424600
2010-03-18,16.8011531829834,16.841418577954900,16.735719756097100,16.81122001173910,3375900
2010-03-19,16.700489044189500,16.861554485672400,16.67532292896740,16.700489044189500,8063000
2010-03-22,16.665260314941400,16.75585988870240,16.63002736070680,16.700493269176000,3480300
2010-03-23,16.786048889160200,16.786048889160200,16.614916671925100,16.68538446024030,4174100
2010-03-24,16.62498664855960,16.775987160649400,16.614919819750200,16.775987160649400,2922400
2010-03-25,16.614919662475600,16.725652858279600,16.534386952813900,16.70048674652000,3877800
2010-03-26,16.660221099853500,16.760887477023200,16.579688382128100,16.619955701016500,2678400
2010-03-29,16.781023025512700,16.78605548091450,16.665257350753800,16.665257350753800,2640100
2010-03-30,16.715591430664100,16.836391494214800,16.635058694980900,16.806190998314200,3324300
2010-03-31,16.6904296875,16.735729483204,16.609896930698700,16.685397230222800,2740600
2010-04-01,16.8212833404541,16.836384542194800,16.71055207464490,16.755851839764900,2661500
2010-04-05,16.856523513793900,16.871622800245400,16.76592395498180,16.866588424727100,2126800
2010-04-06,17.052820205688500,17.052820205688500,16.76088789659380,16.801155216490200,3050600
2010-04-07,16.89175796508790,17.022622939430900,16.861557469446300,17.007523651636100,3302600
2010-04-08,16.866586685180700,16.901821550019600,16.78605396565920,16.851487400286500,2773400
2010-04-09,17.077983856201200,17.077983856201200,16.770952306476500,16.916918439960600,3197200
2010-04-12,17.088056564331100,17.108190228301500,17.03772240440500,17.06792290036060,2429000
2010-04-13,17.067922592163100,17.098123087573400,16.97229057010830,17.057855760359700,3045000
2010-04-14,17.10818862915040,17.113221084646700,16.962222459086600,17.012554694256000,3038900
2010-04-15,17.088056564331100,17.093089020297700,16.96222404459380,17.057856068375400,2774400
2010-04-16,17.047786712646500,17.108187695616,16.992420104950200,17.077987204131200,4463400
2010-04-19,17.158517837524400,17.213884438475100,17.017586067869200,17.067918294160000,3428600
2010-04-20,17.314550399780300,17.334682137787500,17.21891648402780,17.234017687597400,2881600
2010-04-21,17.339719772338900,17.3900520068968,17.274286331372200,17.324618565930100,3076800
2010-04-22,17.390058517456100,17.41019218683760,17.188727583797600,17.24409229451830,3319700
2010-04-23,17.480655670166000,17.480655670166000,17.26925793131770,17.41522221383350,3459200
2010-04-26,17.551116943359400,17.702115562626700,17.465551763126800,17.505817165574000,5202400
2010-04-27,17.364883422851600,17.717214774861700,17.334682934375900,17.6115159452741,5196700
2010-04-28,17.747413635253900,17.84304755697440,17.470582539852900,17.60144940534890,9756900
2010-04-29,17.663280487060500,17.765262866843200,17.591893404758300,17.765262866843200,6296800
2010-04-30,17.62248992919920,17.862146301449500,17.61738974002130,17.678578394090300,6479700
2010-05-03,17.64798355102540,17.76526260524520,17.596991389308900,17.719370632276400,5212500
2010-05-04,17.500110626220700,17.65308323353500,17.449120405500000,17.571497713290500,5907400
2010-05-05,17.347131729126000,17.770355854079800,17.347131729126000,17.46441075038190,7230300
2010-05-06,17.07179069519040,17.413431489291400,16.33752081787090,17.342042438098900,13046900
2010-05-07,17.296152114868200,17.474621842307500,16.990206789476400,17.11768433258180,14377500
2010-05-10,17.780559539794900,17.836649945922800,17.591893401580000,17.683677348852600,5961600
2010-05-11,17.785655975341800,17.89783481877260,17.627583222807500,17.688771859692600,5170100
2010-05-12,17.877450942993200,17.89784587111480,17.698981219570600,17.755071648499000,3646500
2010-05-13,17.658184051513700,17.86214688681180,17.632688940245400,17.83155353135080,4665400
2010-05-14,17.57659339904790,17.72956596716810,17.495007899707000,17.60208850287590,3821700
2010-05-17,17.658184051513700,17.714274463395200,17.42362397045000,17.653083862168600,3470000
2010-05-18,17.474611282348600,17.744862887969300,17.40832245534950,17.71426954100960,5314400
2010-05-19,17.301240921020500,17.495007203678200,17.224753667427500,17.433816622743100,5971800
2010-05-20,17.036088943481400,17.32163917537100,17.015692081528200,17.08707915321270,11055600
2010-05-21,17.14317512512210,17.14317512512210,16.83212968723030,16.867825179830800,6904200
2010-05-24,16.88312339782720,17.132978252740900,16.85762828234760,17.051392716114600,6329400
2010-05-25,16.82193374633790,16.86272553968540,16.546581846920100,16.755644893851600,6889300
2010-05-26,16.658756256103500,16.92900983808390,16.592469366601600,16.92900983808390,8774700
2010-05-27,16.78624153137210,16.87292727004050,16.684261055507500,16.827035277840200,5475400
2010-05-28,16.67405891418460,16.862725086799000,16.633265176780100,16.82703153914630,7506200
2010-06-01,16.454801559448200,16.704656455590400,16.449701368419200,16.607774222720400,6616300
2010-06-02,16.668960571289100,16.67915900677010,16.43440239068280,16.556781671302800,5779100
2010-06-03,16.74034881591800,16.827032595616100,16.638366411156400,16.638366411156400,4789400
2010-06-04,16.38340950012210,16.628166076496200,16.3375175204799,16.628166076496200,7466100
2010-06-07,16.45989227294920,16.719947432143100,16.444595597168000,16.719947432143100,5066600
2010-06-08,16.745445251464800,16.750543495833400,16.38340960157490,16.505786917943600,5628000
2010-06-09,16.60776138305660,16.7709323570845,16.556771183104700,16.7709323570845,3925900
2010-06-10,16.837228775024400,16.847427208649600,16.66895753793730,16.760741495411700,4602300
2010-06-11,16.842323303222700,16.842323303222700,16.617963648427500,16.704647397387500,3565800
2010-06-14,16.913713455200200,17.00549740912400,16.852524800968400,16.954507188122900,3420600
2010-06-15,17.189067840576200,17.194168030516400,16.964708112018800,17.03099696517420,2718000
2010-06-16,17.265546798706100,17.265546798706100,17.071780522662500,17.117672484221400,3171100
2010-06-17,17.347131729126000,17.382825259719000,17.168662131009300,17.291041339579300,3753700
2010-06-18,17.39303207397460,17.43382386639510,17.311446543981200,17.377735394961000,4646100
2010-06-21,17.296152114868200,17.52051383563160,17.240063629830300,17.464423405440700,3692100
2010-06-22,17.102384567260700,17.367538042546100,17.087085942141600,17.285952507470000,4921600
2010-06-23,17.000402450561500,17.148276843256000,16.92391515912580,17.11768153765110,3432400
2010-06-24,16.98000144958500,17.178866024758800,16.954506340359200,16.974903205800700,4291700
2010-06-25,16.969804763793900,17.041191855035700,16.878020805011000,17.0207969326469,5234500
2010-06-28,17.24005699157720,17.316542320898100,16.9749035705964,17.041190466977400,4107000
2010-06-29,17.153364181518600,17.209454566886700,16.96469811313140,17.112572411801700,5505300
2010-06-30,16.969804763793900,17.194166416442300,16.918814540093300,17.168669359439600,4567200
2010-07-01,17.015697479248000,17.04629278188330,16.827031309211700,16.995302555977000,5057400
2010-07-02,17.02079200744630,17.158467905782300,16.979998284168100,17.076882404377800,4491700
2010-07-06,17.08199119567870,17.13298143611210,16.9545136494423,17.122784944147800,8049700
2010-07-07,17.607189178466800,17.627586042408300,17.046289036139300,17.097279250841100,6020200
2010-07-08,17.602088928222700,17.622485789838700,17.45931478721400,17.586792254586500,4398000
2010-07-09,17.698978424072300,17.719375294125100,17.530709109017500,17.61739288901330,3172700
2010-07-12,17.734664916992200,17.7448633479604,17.576594099864400,17.62758430955370,3336300
2010-07-13,17.790761947631800,17.83665393152270,17.70407816981160,17.77036507809090,3396700
2010-07-14,17.800954818725600,17.821351681891500,17.653080478500600,17.755062849178200,2854700
2010-07-15,17.857044219970700,17.892737755936500,17.74486342399150,17.811152252993000,7236800
2010-07-16,17.734664916992200,17.913134541208200,17.724466486024000,17.770358452805000,4914000
2010-07-19,18.061006546020500,18.101800269032000,17.775458265547000,17.826448474159600,4410100
2010-07-20,18.275169372558600,18.275169372558600,17.902935409962000,17.93352875651820,6615000
2010-07-21,18.035518646240200,18.24458169730780,17.959033302768200,18.24458169730780,4538000
2010-07-22,18.178295135498000,18.27517735047210,18.035518990351600,18.137501395412600,4046100
2010-07-23,18.300662994384800,18.305763181832300,18.096700234971300,18.14259219624090,3292600
2010-07-26,18.39754867553710,18.407745160999700,18.19868219628460,18.19868219628460,3216300
2010-07-27,18.72899627685550,18.75449139083380,18.40265414956710,18.499536360745700,4951900
2010-07-28,18.65761375427250,18.688209065639500,18.48934245948300,18.688209065639500,5459200
2010-07-29,18.32457733154300,18.46914929664030,18.09739056393830,18.288432370623300,8191000
2010-07-30,18.241966247558600,18.309087826562900,18.128372852865900,18.247128688387600,5692200
2010-08-02,18.50528907775880,18.51561592628080,18.309082895130700,18.32457415273620,4687300
2010-08-03,18.38653564453130,18.562088152746800,18.345228245118100,18.43300548404850,3966700
2010-08-04,18.46915054321290,18.541436530640500,18.329741009040200,18.422680698488700,4309400
2010-08-05,18.54659652709960,18.562087786396400,18.34522788304780,18.407188980944600,3139700
2010-08-06,18.525938034057600,18.577570293810100,18.360712439276400,18.443325236667000,3837000
2010-08-09,18.665348052978500,18.685999775705800,18.546590306662900,18.572408406949900,3904000
2010-08-10,18.77377700805660,18.90802206936020,18.556917177157700,18.572408431279100,5753600
2010-08-11,18.51561164855960,18.70149093972140,18.510447240669200,18.598224448004300,4801500
2010-08-12,18.47430992126470,18.536271017055500,18.34006481967480,18.469147481438000,3659700
2010-08-13,18.50528907775880,18.66018786629890,18.38136886513970,18.386533274223200,3408000
2010-08-16,18.520784378051800,18.54660052291490,18.381374832216200,18.422682239713700,2898500
2010-08-17,18.61887550354000,18.71181513595920,18.525935871120900,18.58789496951890,3431700
2010-08-18,18.56207847595220,18.624037573126100,18.44332271901700,18.61371072865640,3915100
2010-08-19,18.32457733154300,18.525945988541500,18.216146388074700,18.510454728248700,3904600
2010-08-20,18.47430992126470,18.515617318458500,18.16967476071770,18.16967476071770,4357800
2010-08-23,18.525938034057600,18.722142196832600,18.494957496419500,18.505284342298800,4687900
2010-08-24,18.804763793945300,18.882214189461500,18.43300701654550,18.45882315850250,5787500
2010-08-25,18.732479095459000,18.80476508576240,18.57241782254310,18.737643505992400,4637300
2010-08-26,18.66018295288090,18.799592416752500,18.58789700190550,18.753122595461900,2996400
2010-08-27,19.088748931884800,19.10423822448290,18.722152593349200,18.737643855592900,6071200
2010-08-30,18.856393814086900,19.011292600697900,18.856393814086900,19.006130161323600,3300700
2010-08-31,18.944164276123000,18.964817967682300,18.72730642368420,18.846062195683300,4294000
2010-09-01,19.052602767944300,19.073254498092700,18.908028839034800,19.02162221825400,8933300
2010-09-02,19.021623611450200,19.052604163409600,18.86672479094390,19.042277312756500,3076700
2010-09-03,19.099063873291000,19.104226311055900,18.91318459944580,19.03194036448150,3280900
2010-09-07,19.052602767944300,19.222990867128000,19.052602767944300,19.088745757760400,3407400
2010-09-08,19.08358383178710,19.18685037455010,19.031951545228400,19.08358383178710,2786600
2010-09-09,19.171358108520500,19.24364408634750,19.083580871412700,19.171358108520500,2687000
2010-09-10,19.16103172302250,19.171358572911500,19.02678464411040,19.109397473577300,2314500
2010-09-13,19.233312606811500,19.27978243417750,19.135210513325400,19.233312606811500,2921100
2010-09-14,19.21782684326170,19.32625580377430,19.140376460241200,19.171357007378400,2587300
2010-09-15,19.18684959411620,19.27462684127030,19.135217309657600,19.238481878574800,3210400
2010-09-16,19.109403610229500,19.192016466226100,19.026790754232800,19.18169158266670,3081500
2010-09-17,19.135208129882800,19.202329673549500,19.047430924838300,19.18684038957170,4401300
2010-09-20,19.346906661987300,19.362395948459700,19.119719955619400,19.15070049820900,3195600
2010-09-21,19.202333450317400,19.3210892466747,19.124885045551200,19.315926807548200,4077800
2010-09-22,19.346906661987300,19.40886577752180,19.17135419326880,19.217824022330900,3790800
2010-09-23,19.104232788085900,19.310765822301600,19.062925393384800,19.300438973626300,3602800
2010-09-24,19.35723304748540,19.414027753076900,19.19200546059570,19.22298600244590,3268100
2010-09-27,19.372732162475600,19.48116115949640,19.300446164461700,19.357242868514300,2685700
2010-09-28,19.372732162475600,19.439855719050900,19.26946560689340,19.439855719050900,3725200
2010-09-29,19.321090698242200,19.352071244263100,19.233315438983800,19.352071244263100,3042800
2010-09-30,19.2281494140625,19.398537461293300,19.19716887381840,19.336578350449800,4318500
2010-10-01,19.17652130126950,19.3056039723547,19.155867601181000,19.269460982022500,4786700
2010-10-04,19.315937042236300,19.32109948409820,19.176527476216300,19.181691887724000,3925400
2010-10-05,19.512128829956100,19.512128829956100,19.34690323800880,19.419189188280100,3067000
2010-10-06,19.48631477355960,19.563763170099200,19.3882107137736,19.563763170099200,2720900
2010-10-07,19.512128829956100,19.553434243120700,19.455332163415800,19.481148292849300,2645900
2010-10-08,19.4708251953125,19.553438007189200,19.37272309672290,19.506968177405800,2601700
2010-10-11,19.383058547973600,19.50697683597000,19.346915549837600,19.38822098928780,2491000
2010-10-12,19.35723304748540,19.419192161541000,19.259128983115500,19.388211619690800,2961900
2010-10-13,19.367565155029300,19.42952626185970,19.31077042823630,19.419199410721300,3426300
2010-10-14,19.388214111328100,19.465664491084600,19.305601292088900,19.305601292088900,3256300
2010-10-15,19.45534324646000,19.512139945355300,19.367565992809300,19.44501639487490,3372100
2010-10-18,19.594749450683600,19.615403150335700,19.439850642583000,19.475993632151600,3586100
2010-10-19,19.553442001342800,19.615403100140600,19.481156022390500,19.486320432112900,3872000
2010-10-20,19.6257266998291,19.744484479954100,19.537951436726800,19.574094423844800,3968400
2010-10-21,19.68768310546880,19.765131500998900,19.599905893627700,19.692845543979600,7215000
2010-10-22,19.785791397094700,19.868404226679100,19.692851717606600,19.713505417414000,9210700
2010-10-25,19.7135066986084,19.940691502319100,19.698017407568800,19.84775181679080,7727300
2010-10-26,19.765138626098600,19.827099728432600,19.636055950704300,19.71866878417090,3336000
2010-10-27,19.775461196899400,19.78062560579890,19.50180661457120,19.682521533156800,5815000
2010-10-28,19.75716781616210,19.84077383893560,19.636984283008000,19.84077383893560,3849600
2010-10-29,19.788524627685500,19.804202131960500,19.642214543288600,19.684016570262500,4005900
2010-11-01,19.63698959350590,19.877356724817400,19.553381554797100,19.819877194867800,3369400
2010-11-02,19.84600830078130,19.87736132254910,19.673571664372500,19.731049214291500,3040000
2010-11-03,19.80942726135250,19.903484316661200,19.684017189832500,19.903484316661200,3044000
2010-11-04,20.091598510742200,20.1020495161894,19.830329354538300,19.919159910851400,4297900
2010-11-05,20.102052688598600,20.107277195484000,19.981869096977100,20.049797653115900,2565100
2010-11-08,20.023677825927700,20.049804355740300,19.85124113450390,19.976649274934600,2770700
2010-11-09,19.987089157104500,20.060244197178800,19.934836126572900,20.01321567237030,3012000
2010-11-10,19.840784072876000,19.960967668021200,19.79375553622560,19.960967668021200,3734500
2010-11-11,19.992319107055700,20.00799661514470,19.75195191183410,19.75195191183410,3667300
2010-11-12,19.903484344482400,19.97141488303930,19.75717425527570,19.97141488303930,3032700
2010-11-15,20.028898239135700,20.08637578991960,19.924390158329500,19.924390158329500,2805500
2010-11-16,19.92438507080080,20.03411763063140,19.86167904233300,19.91393406605620,5340700
2010-11-17,19.80942726135250,19.98186586052700,19.7310457174868,19.971414855123200,3241700
2010-11-18,19.87213134765630,19.945286392331100,19.731045764358000,19.919159875422300,3294900
2010-11-19,19.893028259277300,19.924381267526400,19.72581620193230,19.87212625377800,2785100
2010-11-22,19.97663688659670,20.028891907142700,19.80420030210790,19.919157360658700,3142400
2010-11-23,19.835556030273400,19.90871108308040,19.725823451063000,19.872133556676900,2975900
2010-11-24,19.861682891845700,19.90348691892650,19.77807683100980,19.89826241220430,1969800
2010-11-26,19.76763153076170,19.87213763144300,19.69970097065800,19.798982563635700,1643600
2010-11-29,19.621313095092800,19.731045661533300,19.51680503467660,19.68401713401230,3376700
2010-11-30,19.71015167236330,19.762404721890000,19.501135487604400,19.506361988552800,3807300
2010-12-01,19.97663688659670,20.03934091792670,19.814649312891900,19.87212883882990,3585200
2010-12-02,19.898263931274400,20.007996520750200,19.846008893434100,20.007996520750200,3670200
2010-12-03,19.91915512084960,19.976634640324300,19.751943060555000,19.84600009363640,4154000
2010-12-06,19.898263931274400,19.96096798335690,19.8564599010022,19.872135415691300,2678900
2010-12-07,19.79897689819340,20.039344050301400,19.778074886707700,20.018444032141300,2832700
2010-12-08,19.63698959350590,19.861679220896800,19.558608053879100,19.840779204545000,4492400
2010-12-09,19.819875717163100,19.851228729341300,19.600408618566100,19.647437140170800,3032400
2010-12-10,19.76240348815920,19.898264597768700,19.72060144981270,19.835558550260000,2516700
2010-12-13,19.804208755493200,19.856461805018000,19.751953712642200,19.757180213590300,2866600
2010-12-14,19.783292770385700,19.845996784208700,19.736264261687300,19.778066273127800,3904200
2010-12-15,19.6997013092041,19.804209405007500,19.673574783584800,19.76240536935570,3243800
2010-12-16,19.746719360351600,19.793747878808500,19.66311332679770,19.762394868728800,4159200
2010-12-17,19.804208755493200,19.856461805018000,19.663123129784700,19.70492517073940,6600200
2010-12-20,20.002765655517600,20.03934317736130,19.830329051586600,19.84600456285520,4343400
2010-12-21,20.03412628173830,20.065479309511000,19.95052020100390,20.055028300253400,2346500
2010-12-22,19.98185920715330,20.081140735443300,19.955730705681100,20.002759217676400,2480000
2010-12-23,19.992319107055700,20.034123137525100,19.934841555149000,19.99754560752730,1687200
2010-12-27,20.002765655517600,20.07592069920500,19.940061617117700,19.945286123098800,1278400
2010-12-28,20.075927734375,20.075927734375,19.94529311249080,19.997548157240100,1368500
2010-12-29,20.075927734375,20.112507262362600,19.97142163152850,20.112507262362600,1629000
2010-12-30,20.013216018676800,20.081146554203500,19.96618749305440,20.02889352276780,1663200
2010-12-31,19.97663688659670,20.060242926145100,19.945283874269100,20.018440903033500,1871500
2011-01-03,20.075927734375,20.117731770174500,19.950519613628800,20.04980120866340,3440500
2011-01-04,20.11772918701170,20.138631202227600,19.919164029112600,20.013221104258200,4073900
2011-01-05,19.908708572387700,20.086371675367500,19.840780028105300,20.055020652875800,4373900
2011-01-06,19.79897689819340,19.960964497218600,19.71014633936780,19.91916047424740,11959500
2011-01-07,19.898263931274400,19.90871294551660,19.731049803511400,19.872135415691300,10130100
2011-01-10,19.731040954589800,19.814646984313,19.647434924866700,19.77284496611390,10871200
2011-01-11,19.77284812927250,19.830327657650800,19.663115571454800,19.75194612016660,3175200
2011-01-12,19.898263931274400,19.95051697578880,19.7833048413517,19.819882371177000,2240500
2011-01-13,20.002765655517600,20.023667666092700,19.83555355756770,19.887808584005400,3167800
2011-01-14,20.11772918701170,20.11772918701170,19.919164029112600,19.987094581901300,2980400
2011-01-18,20.06546974182130,20.102047260118700,20.018441219249600,20.055018737547,3634000
2011-01-19,20.091598510742200,20.201331077949700,20.060245494400600,20.075921005908600,5444200
2011-01-20,20.06546974182130,20.26925934185670,20.02889222352390,20.154300288164800,5048500
2011-01-21,19.987089157104500,20.12817473153020,19.966187147561700,20.12294823248180,5319100
2011-01-24,20.06546974182130,20.09159625584440,20.007990214975300,20.02889222352390,4622900
2011-01-25,20.096820831298800,20.211779885391000,20.03411679876000,20.070694317184800,5156700
2011-01-26,19.9400691986084,20.138634387918200,19.908716170824900,20.096830350873500,6082100
2011-01-27,19.9400691986084,19.997548752881700,19.835561099322900,19.95052020786960,5523600
2011-01-28,19.736270904541000,20.034117562105600,19.70491789041440,19.908707498924300,4486800
2011-01-31,19.657894134521500,19.85645928550780,19.621316605830000,19.79375523536900,3709800
2011-02-01,19.82509994506840,19.825099945068400,19.605634842868200,19.778071424121900,3798300
2011-02-02,19.657894134521500,19.804206242613100,19.61086559858590,19.762402213636700,3906600
2011-02-03,19.882680892944300,19.919706207898900,19.649950053554200,19.72928914943050,3952500
2011-02-04,19.750450134277300,19.8773955323312,19.59705836679980,19.86681658101600,3015200
2011-02-07,19.819223403930700,19.83509083092190,19.686989465057900,19.745172720998700,2890300
2011-02-08,19.76103973388670,19.824511458251200,19.708144948808200,19.81922298860830,3787200
2011-02-09,19.882680892944300,19.93557362352850,19.70284278413840,19.75044704875550,3710500
2011-02-10,19.766324996948200,19.887979956298900,19.713432238179900,19.861533576914700,3384400
2011-02-11,20.115419387817400,20.200048999597300,19.84037264510050,19.86682103818660,6223600
2011-02-14,20.083683013916000,20.168312619246300,19.882686944608200,20.168312619246300,3664800
2011-02-15,20.17360496521000,20.1947628750424,19.98318781217670,20.004345722009100,3405000
2011-02-16,20.036081314086900,20.18947110630560,19.8932684583833,20.184182638048100,3584100
2011-02-17,20.004344940185500,20.17889466288730,19.99376598568280,20.078395603975600,4194200
2011-02-18,20.030786514282200,20.147152968179200,19.924999012351200,20.030786514282200,4068600
2011-02-22,20.04137420654300,20.094268989440900,19.903851806467600,19.903851806467600,3600700
2011-02-23,19.99376678466800,20.07310793774470,19.951452982695200,20.02021316311710,3726500
2011-02-24,19.967317581176800,20.05723565872770,19.92500176746170,19.94615967431920,3289100
2011-02-25,20.13128662109380,20.13128662109380,19.940869511023900,20.05723395338860,2693400
2011-02-28,20.157737731933600,20.200051534268500,20.014924865810900,20.200051534268500,4592400
2011-03-01,19.946157455444300,20.18417883679080,19.935578503192400,20.073102864738700,3493600
2011-03-02,20.009641647338900,20.04137650298430,19.893275129359100,19.951458388349,2638000
2011-03-03,20.21063804626470,20.215928534615500,20.057246167771000,20.09427353303680,2639100
2011-03-04,20.083683013916000,20.23178431881180,19.956737597056100,20.157733666363900,3055100
2011-03-07,20.136577606201200,20.252944080844200,20.104840744645100,20.152445028114600,3819100
2011-03-08,20.30584716796880,20.358741964152100,20.210638552569000,20.221217511805600,3558000
2011-03-09,20.369300842285200,20.406328175642900,20.19475321399340,20.295250211026300,3214700
2011-03-10,20.316417694091800,20.427493693375100,20.18947225367560,20.247655496461000,5217500
2011-03-11,20.247652053833000,20.427490220170000,20.18946882094030,20.326993192819200,3169900
2011-03-14,19.914426803588900,20.046660707948100,19.850953076731400,20.046660707948100,5597800
2011-03-15,19.575904846191400,19.808637791765400,19.54945847084780,19.771612462738500,10836400
2011-03-16,19.46483039855960,19.681693921895600,19.31143858461400,19.53888106247000,7147700
2011-03-17,19.501853942871100,19.618220414194600,19.348464160715400,19.618220414194600,5154600
2011-03-18,19.570619583129900,19.83508741533430,19.517726823780800,19.697565030389000,5962900
2011-03-21,19.79277229309080,19.8139302046699,19.65524990328580,19.65524990328580,2837500
2011-03-22,19.776906967163100,19.866827092052500,19.745172114156,19.78748592407540,3336400
2011-03-23,19.82979393005370,19.82979393005370,19.681690609429600,19.750452793371900,2085000
2011-03-24,19.856245040893600,19.94087466527390,19.75574597475290,19.872112464924400,2049800
2011-03-25,19.877397537231400,19.951448186178300,19.850949147411400,19.893264956940400,1997900
2011-03-28,19.86153221130370,19.967319739296200,19.803348970021400,19.89326907502020,2609800
2011-03-29,19.940879821777300,19.946168291912000,19.761041571248600,19.856250175512600,2550400
2011-03-30,20.163021087646500,20.200046411949100,19.977894466133300,19.977894466133300,2870400
2011-03-31,20.157737731933600,20.20534202064120,20.06252915451850,20.11013344322600,2798600
2011-04-01,20.263525009155300,20.263525009155300,20.110133189948400,20.178895387822100,3347200
2011-04-04,20.263525009155300,20.29525985607440,20.215920721047300,20.27939243261480,2556200
2011-04-05,20.237077713012700,20.342865249861300,20.231789244148500,20.2476566684705,2937000
2011-04-06,20.45393943786620,20.46980887850740,20.258233823612400,20.268812778130100,3130600
2011-04-07,20.475095748901400,20.496253656285400,20.316415478979200,20.41162404447830,3422500
2011-04-08,20.311132431030300,20.496259125719100,20.242370222547400,20.496259125719100,3083800
2011-04-11,19.983190536499000,20.295262687019800,19.893272434046600,20.24236992295710,5538500
2011-04-12,19.824506759643600,19.98318704181090,19.824506759643600,19.946161709896200,4006200
2011-04-13,19.877397537231400,20.020208350069500,19.845660680084700,19.87739753723150,3000500
2011-04-14,20.014917373657200,20.062521644545200,19.79805392132970,19.83507924116160,3747900
2011-04-15,20.274105072021500,20.364023166845500,20.03079313187830,20.11013428897080,4759300
